cusip_id,bond_sym_id,company_symbol,trd_exctn_dt,trd_exctn_tm,trd_rpt_dt,trd_rpt_tm,msg_seq_nb,trc_st,scrty_type_cd,wis_fl,cmsn_trd,entrd_vol_qt,rptd_pr,yld_sign_cd,yld_pt,asof_cd,days_to_sttl_ct,sale_cndtn_cd,sale_cndtn2_cd,rpt_side_cd,buy_cmsn_rt,buy_cpcty_cd,sell_cmsn_rt,sell_cpcty_cd,cntra_mp_id,agu_qsr_id,spcl_trd_fl,trdg_mkt_cd,dissem_fl,orig_msg_seq_nb,bloomberg_identifier,sub_prdct,stlmnt_dt,trd_mod_3,trd_mod_4,rptg_party_type,lckd_in_ind,ats_indicator,pr_trd_dt,first_trade_ctrl_date,first_trade_ctrl_num
00077QAA8,ABN.GB,ABN,2002-07-03,29837.0,2002-07-03,29839.0,0000522,T,C,N,N,125000.0,108.572999,+,4.074819,,000,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-03,29837.0,2002-07-03,29839.0,0000523,T,C,N,N,125000.0,108.572999,+,4.074819,,000,@,,B,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-03,43995.0,2002-07-03,43999.0,0008307,T,C,N,N,15000.0,107.0,+,4.633,,000,@,,S,,P,,A,D,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-03,43995.0,2002-07-03,43999.0,0008308,T,C,N,Y,15000.0,106.467,+,4.824,,000,@,,B,0.533,A,,P,C,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-03,45126.0,2002-07-03,45172.0,0009669,T,C,N,N,200000.0,108.132999,+,4.229932,,000,@,,B,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-03,55441.0,2002-07-03,55971.0,0017512,T,C,N,N,15000.0,106.0,+,5.001,,000,@,,B,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-03,58438.0,2002-07-03,58438.0,0018172,T,C,N,N,200000.0,108.019,+,4.27,,000,@,,B,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-03,58456.0,2002-07-03,58456.0,0018174,T,C,N,N,200000.0,108.133,+,4.229,,000,@,,S,,P,,P,D,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-05,26572.0,2002-07-05,28833.0,0000041,T,C,N,N,2000.0,108.295,+,4.17,,000,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-05,26572.0,2002-07-05,28837.0,0000042,T,C,N,N,2000.0,108.045,+,4.258,,000,@,,S,,P,,P,D,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-08,44414.0,2002-07-15,65526.0,0028635,T,C,N,N,430000.0,107.864,+,4.320018,A,000,@,A,B,,P,,P,D,,,S1,N,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-08,46690.0,2002-07-08,46720.0,0009117,T,C,N,N,234000.0,107.844999,+,4.326765,,000,@,,B,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-08,46711.0,2002-07-08,46765.0,0009147,T,C,N,N,234000.0,107.975999,+,4.280271,,000,@,,S,,P,,P,D,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-08,49644.0,2002-07-08,49697.0,0011721,T,C,N,N,925000.0,107.992999,+,4.274,,000,@,,B,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-08,49644.0,2002-07-08,61156.0,0024889,W,C,N,N,925000.0,107.993999,+,4.274,,000,Z,,B,,P,,P,C,,,S1,Y,0011721,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-08,51263.0,2002-07-11,51316.0,0018250,T,C,N,N,430000.0,107.864,+,4.32,A,000,@,,S,,P,,P,D,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-08,51263.0,2002-07-11,51316.0,0018252,T,C,N,N,430000.0,107.864,+,4.32,A,000,@,,B,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-08,51480.0,2002-07-08,51559.0,0013735,T,C,N,N,234000.0,107.976,+,4.28,,000,@,,B,,P,,P,D,,,S1,N,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-08,56799.0,2002-07-08,56856.0,0019626,T,C,N,N,200000.0,107.609999,+,4.410345,,000,@,,B,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-08,57540.0,2002-07-08,61219.0,0024937,T,C,N,N,1000000.0,108.251,+,4.182895,,000,@,,S,,P,,A,D,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-08,57540.0,2007-06-06,60606.0,0029282,T,C,N,N,1000000.0,108.251,+,4.182895,A,000,@,,S,,A,,A,C,,,S1,N,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-08,57720.0,2002-07-08,57827.0,0020680,T,C,N,N,100000.0,107.883,+,4.313,,000,@,,B,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-08,57720.0,2002-07-08,60320.0,0024016,T,C,N,N,200000.0,107.61,+,4.410345,,000,@,,S,,P,,A,D,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-08,57720.0,2002-07-08,61612.0,0025259,T,C,N,N,200000.0,107.61,+,4.410345,,000,@,,S,,P,,A,C,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-08,57794.0,2002-07-08,58365.0,0021313,T,C,N,N,1000000.0,108.251,+,4.182895,,000,@,,B,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-08,58080.0,2002-07-08,58129.0,0021051,T,C,N,N,100000.0,107.991,+,4.275,,000,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-08,58383.0,2002-07-08,58385.0,0021336,T,C,N,N,25000.0,107.331,+,4.509867,,000,@,,B,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-09,32340.0,2002-07-09,32344.0,0000875,T,C,N,N,1000.0,108.0,+,4.269,,000,@,,B,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-09,44258.0,2002-07-09,44346.0,0010602,T,C,N,N,500000.0,108.760999,+,4.0,,000,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-09,47086.0,2002-07-09,47159.0,0013114,T,C,N,N,1250000.0,108.506,+,4.09011,,000,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-09,48251.0,2002-07-09,48309.0,0014399,T,C,N,N,21000.0,107.209,+,4.551114,,000,@,,B,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-09,49169.0,2002-07-09,49208.0,0015365,T,C,N,N,1000000.0,108.506,+,4.09011,,000,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-09,50853.0,2002-07-09,50866.0,0016922,T,C,N,N,1443000.0,108.767,+,3.998163,,000,@,,B,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-09,50853.0,2002-07-09,51281.0,0017302,W,C,N,N,1443000.0,108.767,+,4.003842,,000,N,,B,,P,,P,C,,,S1,Y,0016922,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-09,50853.0,2002-07-09,56791.0,0024331,T,C,N,N,1443000.0,108.767,+,,,000,Z,,B,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-09,51000.0,2002-07-09,56227.0,0023546,T,C,N,N,30000.0,106.7,+,,,000,Z,,B,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-09,51000.0,2002-07-09,56270.0,0023589,T,C,N,N,9000.0,107.209,+,,,000,Z,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-09,51000.0,2002-07-09,56301.0,0023637,T,C,N,N,21000.0,107.209,+,,,000,Z,,S,,P,,P,D,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-10,33913.0,2002-07-10,40130.0,0006223,T,C,N,N,2000000.0,108.652,+,4.030193,,000,Z,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-10,37191.0,2002-07-10,37208.0,0003638,T,C,N,N,25000.0,108.867,+,3.954363,,000,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-10,42105.0,2002-07-10,42122.0,0008401,T,C,N,N,124000.0,107.25,+,4.529,,000,@,,B,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-10,42105.0,2002-07-10,42126.0,0008405,T,C,N,N,124000.0,107.25,+,4.529,,000,@,,B,,P,,P,D,,,S1,N,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-10,47940.0,2002-07-10,48024.0,0014634,T,C,N,N,358000.0,108.568,+,4.06,,000,@,,S,,P,,P,D,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-10,48351.0,2002-07-10,48352.0,0015067,T,C,N,N,358000.0,108.618,+,4.042201,,000,@,,B,,P,,P,D,,,S1,N,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-10,52077.0,2002-07-10,55184.0,0022622,T,C,N,N,2000000.0,109.021,+,3.900162,,000,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-10,54601.0,2002-07-10,55181.0,0022617,T,C,N,N,4000000.0,108.936,+,3.930066,,000,@,,B,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-10,54715.0,2002-07-10,55177.0,0022611,T,C,N,N,2000000.0,108.993,+,3.910009,,000,@,,B,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-10,55047.0,2002-07-10,55191.0,0022631,T,C,N,N,2000000.0,109.049,+,3.890317,,000,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-10,57420.0,2002-07-10,60335.0,0029283,T,C,N,N,358000.0,108.568,+,4.06,,000,@,,B,,A,,P,D,,,S1,N,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-10,57480.0,2002-07-10,60335.0,0029285,T,C,N,N,358000.0,108.618,+,4.042,,000,@,,S,,P,,A,D,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-10,60000.0,2002-07-10,60237.0,0029060,T,C,N,N,180000.0,108.783,+,3.984,,000,@,,S,,P,,A,D,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-10,60000.0,2002-07-12,55107.0,0020461,T,C,N,N,180000.0,108.738,+,4.0,A,000,@,,S,,P,,A,D,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-10,60000.0,2002-07-12,55112.0,0020466,T,C,N,N,180000.0,108.783,+,3.984,R,000,@,,S,,P,,A,D,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-10,60061.0,2002-07-11,40120.0,0005998,T,C,N,N,180000.0,108.851,+,3.96,A,002,R,,B,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-10,60660.0,2002-07-10,62744.0,0031719,T,C,N,N,180000.0,108.738,+,4.0,,000,A,,B,,P,,P,D,,,S1,N,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-10,61192.0,2002-07-10,61195.0,0030303,T,C,N,N,15000.0,107.471,+,4.450056,,000,@,,B,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-11,39033.0,2002-07-11,39153.0,0005184,T,C,N,N,50000.0,107.871,+,4.304625,,000,@,,B,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-11,39600.0,2002-07-11,44169.0,0010732,T,C,N,N,50000.0,107.871,+,4.305,,000,Z,,B,,A,,P,C,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-11,50000.0,2002-07-11,50052.0,0016891,T,C,N,N,25000.0,108.952,+,3.921518,,000,@,,B,,A,,A,C,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-11,50000.0,2007-06-06,63004.0,0030044,T,C,N,N,25000.0,108.952,+,3.921518,A,000,A,,S,,A,,P,D,G,,S1,N,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-11,57205.0,2002-07-11,57208.0,0025460,T,C,N,Y,11000.0,106.5,+,4.437,,000,@,,B,1.0,P,,P,C,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-12,27640.0,2002-07-15,27857.0,0000006,T,C,N,N,25000.0,109.07,+,3.877028,A,002,R,,B,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-12,40683.0,2002-07-12,40685.0,0006512,T,C,N,N,25000.0,107.332,+,4.494993,,000,@,,B,,P,,P,D,,,S1,N,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-12,40683.0,2002-07-12,42124.0,0008782,C,C,N,N,25000.0,109.346,+,3.780012,,,@,,B,,P,,P,D,,,S1,N,0008783,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-12,43380.0,2002-07-12,51340.0,0016345,T,C,N,N,25000.0,108.5,+,4.078,,000,Z,,B,,P,,P,D,,,S1,N,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-12,56767.0,2002-07-12,56769.0,0022327,T,C,N,N,20000.0,107.698,+,4.363835,,000,@,,B,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-12,56944.0,2002-07-12,56946.0,0022737,T,C,N,Y,25000.0,110.784,+,3.574,,000,@,,S,,P,0.85,P,C,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-12,60488.0,2002-07-12,61844.0,0026923,T,C,N,N,10000.0,105.75,+,5.068,,000,@,,B,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-15,30955.0,2002-07-16,32921.0,0001388,T,C,N,N,2000.0,106.98,+,4.619332,A,002,R,,B,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-15,32221.0,2002-07-16,33039.0,0001461,T,C,N,N,130000.0,107.953,+,4.270157,A,002,R,,B,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-15,55595.0,2002-07-15,55723.0,0019611,T,C,N,N,130000.0,107.953,+,4.270157,,000,@,,B,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-15,55595.0,2002-07-16,36533.0,0003593,T,C,N,N,130000.0,107.953,+,4.270157,R,000,@,,B,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-15,57247.0,2002-07-15,57402.0,0021579,T,C,N,N,2000.0,107.98,+,4.260523,,000,@,,B,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-15,57830.0,2002-07-15,57836.0,0021966,T,C,N,N,2000.0,107.98,+,4.260523,,000,@,,S,,P,,P,D,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-16,33094.0,2002-07-16,33097.0,0001480,T,C,N,Y,2000.0,106.25,+,4.52,,000,@,,B,1.0,P,,P,C,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-16,34530.0,2002-07-16,34586.0,0002215,T,C,N,N,425000.0,109.0,+,3.895999,,000,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-16,36897.0,2002-07-16,36900.0,0003846,T,C,N,Y,25000.0,105.375,+,4.655,,000,@,,B,1.5,P,,P,C,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-16,38161.0,2002-07-16,38167.0,0005142,T,C,N,N,12000.0,108.952,+,3.912742,,000,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-16,41040.0,2002-07-16,42677.0,0009986,T,C,N,N,45000.0,108.451,+,,,000,@,,B,,P,,P,D,,,S1,N,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-16,41160.0,2002-07-16,42711.0,0010026,T,C,N,N,45000.0,108.7635,+,,,000,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-16,41794.0,2002-07-16,41888.0,0009052,T,C,N,N,45000.0,108.451,+,4.090164,,000,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-16,48988.0,2002-07-16,48991.0,0017099,T,C,N,N,5000.0,108.0,+,4.251,,000,@,,B,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-16,58103.0,2002-07-16,58542.0,0029479,T,C,N,N,25000.0,107.694,+,4.360174,,000,@,,B,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-16,58140.0,2002-07-16,58223.0,0029130,T,C,N,N,15000.0,108.355,+,4.127,,002,R,,B,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-17,33515.0,2002-07-17,33516.0,0001571,T,C,N,N,10000.0,107.0,+,4.6,,000,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-17,39800.0,2002-07-17,39870.0,0006991,T,C,N,N,91000.0,107.757,+,4.329889,,000,@,,B,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-17,56377.0,2002-07-17,56379.0,0026118,T,C,N,N,5000.0,108.0,+,4.243,,000,@,,B,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-18,3600.0,2002-07-18,48934.0,0015461,T,C,N,N,50000.0,108.25,+,4.153,,002,R,Z,B,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-18,3600.0,2002-07-18,48935.0,0015462,T,C,N,N,50000.0,108.5,+,4.064,,002,R,Z,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-18,32682.0,2002-07-18,32765.0,0001075,T,C,N,N,13000.0,108.952,+,3.900971,,000,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-18,34476.0,2002-07-18,34679.0,0001882,T,C,N,N,20000.0,107.861,+,4.28997,,000,@,,B,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-18,39480.0,2002-07-18,40501.0,0006386,T,C,N,N,15000.0,107.5,+,4.42,,000,@,,B,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-18,39540.0,2002-07-18,40437.0,0006324,T,C,N,N,30000.0,110.0,+,3.53,,000,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-19,60465.0,2002-07-19,60465.0,0024315,T,C,N,N,5000.0,105.77,+,5.047,,000,@,,B,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-22,60660.0,2002-07-22,62086.0,0026171,T,C,N,N,185000.0,107.1,+,4.56,,000,@,,B,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-22,60900.0,2002-07-22,62013.0,0026139,T,C,N,N,185000.0,109.8,+,3.6,,000,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-23,57045.0,2002-07-23,57230.0,0025590,T,C,N,N,50000.0,108.284,+,4.13031,,000,@,,B,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-24,46620.0,2002-07-24,49641.0,0014569,T,C,N,N,14000.0,109.2169,+,,,000,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-24,46620.0,2002-07-24,49674.0,0014600,T,C,N,N,14000.0,108.71692,+,,,000,@,,B,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-24,59760.0,2002-07-24,60054.0,0027157,T,C,N,N,100000.0,108.2,+,4.152168,,000,@,,B,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-24,59802.0,2002-07-24,59804.0,0026855,T,C,N,N,100000.0,107.116,+,4.544022,,000,@,,B,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-24,59833.0,2002-07-24,59835.0,0026893,T,C,N,N,100000.0,108.2,+,4.152168,,000,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-25,33900.0,2002-07-25,33986.0,0001843,T,C,N,N,15000.0,107.921,+,4.25,,000,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-25,49745.0,2002-07-25,49886.0,0016124,T,C,N,N,12000.0,105.836,+,5.011086,,000,@,,B,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-25,50676.0,2002-07-25,50683.0,0016933,T,C,N,N,55000.0,107.962,+,4.235109,,000,@,,B,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-25,53580.0,2002-07-25,57061.0,0024419,T,C,N,N,12000.0,105.0,+,,,000,@,,B,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-25,53580.0,2002-07-25,57106.0,0024481,T,C,N,N,12000.0,105.836,+,,,000,@,,S,,P,,P,D,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-25,54918.0,2002-07-25,54919.0,0021582,T,C,N,N,40000.0,107.398,+,4.439112,,000,@,,B,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-29,45103.0,2002-07-29,45103.0,0010285,T,C,N,N,5000.0,105.875,+,4.994,,000,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-29,62820.0,2002-07-29,62821.0,0029992,T,C,N,Y,2000.0,106.5,+,4.4,,000,A,,B,1.0,P,,P,C,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-29,65391.0,2002-07-29,65393.0,0030929,T,C,N,Y,3000.0,106.5,+,4.4,,000,A,,B,1.0,P,,P,C,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-31,43980.0,2002-07-31,45927.0,0012955,T,C,N,N,10000.0,108.963,+,3.861,,000,@,,B,,P,,P,D,,,S1,N,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-31,43980.0,2002-07-31,45946.0,0013233,T,C,N,N,10000.0,110.152,+,3.438,,000,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-31,44016.0,2002-07-31,44019.0,0010761,T,C,N,N,10000.0,108.963,+,3.861,,000,@,,S,,P,,P,D,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-31,47340.0,2002-07-31,55193.0,0024023,T,C,N,N,127000.0,109.27,+,,,000,Z,,B,,P,,P,D,,,S1,N,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-31,47340.0,2002-07-31,55235.0,0024079,T,C,N,N,122000.0,109.77,+,,,000,Z,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-31,47340.0,2002-07-31,55270.0,0024119,T,C,N,N,5000.0,109.27,+,,,000,Z,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-31,48120.0,2002-07-31,53727.0,0021954,T,C,N,N,127000.0,109.274,+,3.75,,000,Z,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-31,48120.0,2002-07-31,56747.0,0026150,T,C,N,N,127000.0,109.14,+,3.798,,000,Z,,B,,P,,P,D,,,S1,N,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-31,49681.0,2002-07-31,49683.0,0017330,T,C,N,N,127000.0,109.19,+,3.780084,,000,@,,S,,P,,P,D,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-31,50377.0,2002-07-31,50397.0,0018117,T,C,N,N,15000.0,105.0,+,5.313,,000,@,,B,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-31,50377.0,2002-07-31,50398.0,0018121,T,C,N,N,15000.0,105.0,+,5.313,,000,@,,B,,P,,P,D,,,S1,N,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-31,57199.0,2002-07-31,57200.0,0026941,T,C,N,N,10000.0,109.0,+,3.848,,000,@,,B,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00077QAA8,ABN.GB,ABN,2002-07-31,57222.0,2002-07-31,57227.0,0026967,T,C,N,Y,5000.0,108.0,+,4.027,,000,@,,B,0.5,P,,P,C,,,S1,Y,,,,,,,,,,,,
00077QAB6,ABN.GC,ABN,2002-07-02,46511.0,2002-07-02,48946.0,0013558,T,C,N,N,1000000.0,108.234999,+,5.311976,,000,@,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
00077QAB6,ABN.GC,ABN,2002-07-02,47100.0,2002-07-02,59859.0,0025149,T,C,N,N,1000000.0,108.235,+,5.312,,000,Z,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
00077QAB6,ABN.GC,ABN,2002-07-02,56280.0,2002-07-02,61572.0,0026690,T,C,N,N,1000000.0,108.235,+,,,000,Z,,S,,P,,P,D,,,S1,N,,,,,,,,,,,,
00077QAB6,ABN.GC,ABN,2002-07-15,40459.0,2002-07-15,40470.0,0005212,T,C,N,N,50000.0,108.25,+,5.302,,000,@,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
